_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,poster_url,is_deleted,__v,test_poster_url,language,banner_url,runtime,writer,trailer_url,view_count,created_at,updated_at,deleted_at
679dc336dee8c7cd3df396aa,Rann,"Vijay Malik runs his struggling television channel with integrity despite stiff competition. However, his son Jai concocts a plan to take over the business via a fake news story.",2010-01-29T00:00:00.000Z,"Drama, Mystery, Thriller",Ram Gopal Varma,0,Amitabh Bachchan,Riteish Deshmukh,Gul Panag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dc336dee8c7cd3df396ab,679dc336dee8c7cd3df396ac,679dc336dee8c7cd3df396ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738392371609-m-banner-Rann.jpg,false,0,,Hindi,https://moviu.s3.us-east-1.amazonaws.com/movies/1738392371613-m-poster-Rann.jpg,02:17,"Prashant Pandey, Sarim Momin",,,2025-02-01T06:46:14.298Z,2025-02-01T06:46:14.298Z,2025-02-01T06:46:14.298Z
679dc4ebdee8c7cd3df39b58,Ishqiya,"Khalujan and Babban, two rogues, fall in love with Krishna, their friend's widow. However, Krishna manipulates them into carrying out her bidding for her selfish gain.",2010-01-29T00:00:00.000Z,"\nComedy, Drama, Romance, Thriller",Abhishek Chaubey,0,Vidya Balan,Naseeruddin Shah,Arshad Warsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dc4ebdee8c7cd3df39b59,679dc4ebdee8c7cd3df39b5a,679dc4ebdee8c7cd3df39b5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738392808474-m-banner-Ishqiya-2010.jpg,false,0,,Hindi,https://moviu.s3.us-east-1.amazonaws.com/movies/1738392808478-m-poster-Ishqiya-2010.jpg,01:58,"Vishal Bhardwaj, Sabrina Dhawan, Abhishek Chaubey",,,2025-02-01T06:53:31.374Z,2025-02-01T06:53:31.374Z,2025-02-01T06:53:31.374Z
679dc912dee8c7cd3df39ffb,The Creator,"As a future war between the human race and artificial intelligence rages on, ex-special forces agent Joshua is recruited to hunt down and kill the Creator, the elusive architect of advanced AI. The Creator has developed a mysterious weapon that has the power to end the war and all of mankind.",2023-09-29T00:00:00.000Z,"Action, Adventure, Drama, Sci-Fi, Thriller",Gareth Edwards,0,John David Washington, Madeleine Yuna Voyles, Gemma Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dcb4ddee8c7cd3df3c050,679dcb4ddee8c7cd3df3c051,679dcb4ddee8c7cd3df3c052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738393872505-m-banner-The-Creator-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738393872509-m-poster-The-Creator-.jpg,02:13,"Gareth Edwards, Chris Weitz",,,2025-02-01T07:11:14.828Z,2025-02-01T07:11:14.828Z,2025-02-01T07:11:14.828Z
679dcc58dee8c7cd3df3c4f2,Red One,"When a villain kidnaps Santa Claus from the North Pole, an E.L.F. (Extremely Large and Formidable) operative joins forces with the world's most accomplished tracker to find him and save Christmas.",2024-11-15T00:00:00.000Z,"Action, Adventure, Comedy, Fantasy, Mystery ",Jake Kasdan,0,Dwayne Johnson,Chris Evans,Lucy Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dcc58dee8c7cd3df3c4f3,679dcc58dee8c7cd3df3c4f4,679dcc58dee8c7cd3df3c4f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738394709407-m-banner-Red-One.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738394709412-m-poster-Red-One.jpg,02:03,Chris Morgan,,,2025-02-01T07:25:12.121Z,2025-02-01T07:25:12.121Z,2025-02-01T07:25:12.121Z
679dd991dee8c7cd3df418b4,Hit Man,Professional killer Gary Johnson breaks protocol to help a desperate woman trying to flee an abusive husband and finds himself falling for her.,2024-05-24T00:00:00.000Z,"\nComedy, Crime, Romance",Richard Linklater,0,Glen Powell,Adria Arjona,Austin Amelio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dd991dee8c7cd3df418b5,679dd991dee8c7cd3df418b6,679dd991dee8c7cd3df418b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398094654-m-banner-Hit-Man.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398094659-m-poster-Hit-Man.jpg,01:55,"Glen Powell, Richard Linklater",,,2025-02-01T08:21:37.503Z,2025-02-01T08:21:37.503Z,2025-02-01T08:21:37.503Z
679ddb00dee8c7cd3df41d73,The Substance,"Elisabeth Sparkle, renowned for an aerobics show, faces a devastating blow on her 50th birthday as her boss fires her. Amid her distress, a laboratory offers her a substance which promises to transform her into an enhanced version of herself.",2024-09-20T00:00:00.000Z,"\nDrama, Horror, Sci-Fi",Coralie Fargeat,0,Demi Moore,Margaret Qualley,Dennis Quaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679ddb00dee8c7cd3df41d74,679ddb00dee8c7cd3df41d75,679ddb00dee8c7cd3df41d76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398462896-m-banner-The-Substance.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398462901-m-poster-The-Substance.jpg,02:20,Coralie Fargeat,,,2025-02-01T08:27:44.730Z,2025-02-01T08:27:44.730Z,2025-02-01T08:27:44.730Z
679ddca8dee8c7cd3df429d0,The First Omen,A woman starts to question her own faith when she uncovers a terrifying conspiracy to bring about the birth of evil incarnate in Rome.,2024-04-05T00:00:00.000Z,"Horror, Supernatural",Arkasha Stevenson,0,Nell Tiger Free,Ralph Ineson,Sonia Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679ddca8dee8c7cd3df429d1,679ddca8dee8c7cd3df429d2,679ddca8dee8c7cd3df429d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398886766-m-banner-The-First-Omen-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738398886771-m-poster-The-First-Omen-.jpg,01:59,"Arkasha Stevenson, Keith Thomas, Tim Smith",,,2025-02-01T08:34:48.875Z,2025-02-01T08:34:48.875Z,2025-02-01T08:34:48.875Z
679ddf04dee8c7cd3df43555,Reptile,"Following the brutal murder of a young real estate agent, a hardened detective attempts to uncover the truth in a case where nothing is as it seems, and, by doing so, dismantles the illusions in his own life.",2023-09-07T00:00:00.000Z,"\nCrime, Drama, Mystery, Thriller",Grant Singer,0,Benicio Del Toro,Justin Timberlake,Eric Bogosian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679ddf04dee8c7cd3df43556,679ddf04dee8c7cd3df43557,679ddf04dee8c7cd3df43558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738399489529-m-banner-Reptile-(film).jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738399489534-m-poster-Reptile-(film).jpg,02:16,"Benicio del Toro, Grant Singer, Benjamin Brewer",,,2025-02-01T08:44:52.432Z,2025-02-01T08:44:52.432Z,2025-02-01T08:44:52.432Z
679de0f3dee8c7cd3df43a04,Infinity Pool,"Guided by a seductive and mysterious woman, a couple on vacation venture outside the resort grounds and find themselves in a culture filled with violence, hedonism and untold horror. A tragic accident soon leaves them facing a zero tolerance policy for crime.",2023-01-27T00:00:00.000Z,"\nCrime, Horror, Mystery, Sci-Fi, Thriller",Brandon Cronenberg,0,Alexander Skarsgård,Mia Goth,Cleopatra Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679de0f3dee8c7cd3df43a05,679de0f3dee8c7cd3df43a06,679de0f3dee8c7cd3df43a07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738399985997-m-banner-Infinity-Pool-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738399986002-m-poster-Infinity-Pool-.jpg,01:58, Brandon Cronenberg,,,2025-02-01T08:53:07.682Z,2025-02-01T08:53:07.682Z,2025-02-01T08:53:07.682Z
679de238dee8c7cd3df43ec0,MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. However, as a mysterious killer stalks the starlets of Los Angeles, a trail of blood threatens to reveal her sinister past.",2024-07-05T00:00:00.000Z,"Crime, Horror",Ti West,0,Charley Rowan McCain,Simon Prast,Mia Goth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679de238dee8c7cd3df43ec1,679de238dee8c7cd3df43ec2,679de238dee8c7cd3df43ec3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400310940-m-banner-MaXXXine.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400310946-m-poster-MaXXXine.jpg,01:44, Ti West,,,2025-02-01T08:58:32.612Z,2025-02-01T08:58:32.612Z,2025-02-01T08:58:32.612Z
679de3a9dee8c7cd3df44829,Killers of the Flower Moon,"Real love crosses paths with unspeakable betrayal as Mollie Burkhart, a member of the Osage Nation, tries to save her community from a spree of murders fueled by oil and greed.",2023-10-20T00:00:00.000Z,"Crime, Drama, History", Martin Scorsese,0,Leonardo DiCaprio,Robert De Niro,Lily Gladstone,Jesse Plemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,679de3a9dee8c7cd3df4482a,679de3a9dee8c7cd3df4482b,679de3a9dee8c7cd3df4482c,679de3a9dee8c7cd3df4482d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400678537-m-banner-Killers-of-the-Flower-Moon.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400678537-m-poster-Killers-of-the-Flower-Moon.jpg,03:26,"Eric Roth, Martin Scorsese, David Grann",,,2025-02-01T09:04:41.222Z,2025-02-01T09:04:41.222Z,2025-02-01T09:04:41.222Z
679de4cfdee8c7cd3df44ce5,The Killer,"In this reimagining of John Woo's 1989 classic, an assassin named Zee unintentionally harms a young singer during a mission. Stricken by guilt, she seeks to make amends, but finds herself pursued by her former associates and a determined detective.",2023-01-01T00:00:00.000Z,"Action, Thriller",John Woo,0,Nathalie Emmanuel,Omar Sy,Sam Worthington,Diana Silvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,68381dcbcd4d307177ce3e70,68381dcbcd4d307177ce3e71,68381dcbcd4d307177ce3e72,68381dcbcd4d307177ce3e73,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400973097-m-banner-The-Killer-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738400973101-m-poster-The-Killer-.jpg,02:06,"Brian Helgeland, Josh Campbell, Matt Stuecken",http://www.youtube.com/watch?v=zgNOS5ofQhw,,2025-02-01T09:09:35.944Z,2025-02-01T09:09:35.944Z,2025-02-01T09:09:35.944Z
679de6bedee8c7cd3df45f21,The Big Short,"""The Big Short"" follows three separate but parallel stories of individuals who predicted and profited from the U.S. mortgage housing crisis of 2005. Through their own research, they discovered that the U.S. mortgage-backed securities market was a bubble about to burst, and they invested accordingly.",2015-01-01T00:00:00.000Z,"Biography, Drama",Adam McKay,0,Christian Bale,Steve Carell,Ryan Gosling,Brad Pitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,679de6bedee8c7cd3df45f22,679de6bedee8c7cd3df45f23,679de6bedee8c7cd3df45f24,679de6bedee8c7cd3df45f25,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738401467567-m-banner-The-Big-Short.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738401467571-m-poster-The-Big-Short.jpg,02:10,"Adam McKay, Charles Randolph",,,2025-02-01T09:17:50.283Z,2025-02-01T09:17:50.283Z,2025-02-01T09:17:50.283Z
679de822dee8c7cd3df4757f,The Revenant,"In the 1820s, frontiersman Hugh Glass embarks on a fur trading expedition in the uncharted American wilderness. After being brutally mauled by a bear, he is left for dead by members of his own hunting team. Against all odds, Glass fights for survival, driven by sheer will and a desire for vengeance against those who abandoned him.",2015-01-01T00:00:00.000Z,"Adventure,Drama,Thriller ",Alejandro G. Iñárritu,0,Leonardo DiCaprio,Tom Hardy,Domhnall Gleeson,Will Poulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,679dec7fdee8c7cd3df4b1a2,679dec7fdee8c7cd3df4b1a3,679dec7fdee8c7cd3df4b1a4,679dec7fdee8c7cd3df4b1a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738402941686-s-therevenant-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738401824168-m-poster-The-Revenant.jpg,02:36,"Mark L. Smith, Alejandro G. Iñárritu",,,2025-02-01T09:23:46.766Z,2025-02-01T09:23:46.766Z,2025-02-01T09:23:46.766Z
679deac0dee8c7cd3df484a6,The Town,"Four thieves loot a bank and take the bank manager as hostage. They let her go and one of them keeps a tab on her movements to stop her from going to the police. Eventually, he falls in love with her.",2010-01-01T00:00:00.000Z,"Thriller, Action",Ben Affleck,0,Ben Affleck,Rebecca Hall,Jon Hamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679deac0dee8c7cd3df484a7,679deac0dee8c7cd3df484a8,679deac0dee8c7cd3df484a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738402494184-m-banner-The-Town-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738402494188-m-poster-The-Town-.jpg,02:04,"Ben Affleck, Peter Craig, Aaron Stockard",,,2025-02-01T09:34:56.907Z,2025-02-01T09:34:56.907Z,2025-02-01T09:34:56.907Z
679deee6dee8c7cd3df4bb3d,Tron: Legacy,"Sam Flynn, a 27-year-old tech-savvy rebel, is haunted by the mysterious disappearance of his father, Kevin Flynn, a former leading video-game developer. When Sam investigates a strange signal from his father's old arcade, he is pulled into the digital world of the Grid. In this high-tech universe, Sam encounters a myriad of programs, including the warrior Quorra and the tyrannical Clu, a program created by his father. Together, Sam and Quorra embark on a life-and-death journey to find Kevin and escape the Grid.",2010-01-01T00:00:00.000Z,"Action, Adventure, Sci-Fi",Joseph Kosinski,0,Jeff Bridges,Garrett Hedlund,Olivia Wilde,Bruce Boxleitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,679deee6dee8c7cd3df4bb3e,679deee6dee8c7cd3df4bb3f,679deee6dee8c7cd3df4bb40,679deee6dee8c7cd3df4bb41,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738403556232-m-banner-Tron--Legacy.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738403556232-m-poster-Tron--Legacy.jpg,02:05,"Edward Kitsis, Adam Horowitz",,,2025-02-01T09:52:38.976Z,2025-02-01T09:52:38.976Z,2025-02-01T09:52:38.976Z
679df16edee8c7cd3df4d05d,127 Hours,"""127 Hours"" is the true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah. Over the next five days, Ralston examines his life and survives the elements to finally discover he has the courage and the wherewithal to extricate himself by any means necessary, scale a 65-foot wall, and hike over eight miles before he can be rescued.",2010-01-01T00:00:00.000Z,"Biography, Drama",Danny Boyle,0,James Franco,Kate Mara,Amber Tamblyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679df16edee8c7cd3df4d05e,679df16edee8c7cd3df4d05f,679df16edee8c7cd3df4d060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404204654-m-banner-127-Hours.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404204658-m-poster-127-Hours.jpg,01:34,"Danny Boyle, Simon Beaufoy",,,2025-02-01T10:03:26.932Z,2025-02-01T10:03:26.932Z,2025-02-01T10:03:26.932Z
679df2eedee8c7cd3df4d52c,Ocean's 8,"Debbie Ocean, the sister of Danny Ocean, gathers an all-female crew to attempt an impossible heist at New York City's annual Met Gala.",2018-01-01T00:00:00.000Z,"Action, Comedy, Crime",Gary Ross,0,Sandra Bullock,Cate Blanchett,Anne Hathaway,Mindy Kaling,Sarah Paulson,Awkwafina,Rihanna,Helena Bonham Carter,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,679df2eedee8c7cd3df4d52d,679df2eedee8c7cd3df4d52e,679df2eedee8c7cd3df4d52f,679df2eedee8c7cd3df4d530,679df2eedee8c7cd3df4d531,679df2eedee8c7cd3df4d532,679df2eedee8c7cd3df4d533,679df2eedee8c7cd3df4d534,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404588770-m-banner-Ocean's-8.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404588774-m-poster-Ocean's-8.jpg,01:51,"Gary Ross, Olivia Milch",,,2025-02-01T10:09:50.965Z,2025-02-01T10:09:50.965Z,2025-02-01T10:09:50.965Z
679df3badee8c7cd3df4da08,Blade Runner 2049,"Thirty years after the events of the first film, Officer K (Ryan Gosling), a new blade runner for the Los Angeles Police Department, uncovers a long-buried secret that has the potential to plunge what's left of society into chaos. His discovery leads him to Rick Deckard (Harrison Ford), a former blade runner who has been missing for three decades.",2017-01-01T00:00:00.000Z,"Science Fiction, Thriller\n\n",Denis Villeneuve,0,Ryan Gosling,Harrison Ford,Ana de Armas,Jared Leto,Robin Wright,Dave Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,679df3badee8c7cd3df4da09,679df3badee8c7cd3df4da0a,679df3badee8c7cd3df4da0b,679df3badee8c7cd3df4da0c,679df3badee8c7cd3df4da0d,679df3badee8c7cd3df4da0e,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404791125-m-banner-Blade-Runner-2049.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738404791130-m-poster-Blade-Runner-2049.jpg,02:43,"Hampton Fancher, Michael Green",,,2025-02-01T10:13:14.079Z,2025-02-01T10:13:14.079Z,2025-02-01T10:13:14.079Z
679df541dee8c7cd3df4dee8,Justice League,"In ""Justice League,"" Batman and Wonder Woman work quickly to recruit a team to stand against a newly awakened enemy. Together, they assemble a team of metahumans, including Aquaman, Cyborg, and The Flash, to face the threat posed by Steppenwolf and his Parademons.",2017-01-01T00:00:00.000Z,"Action, Adventure, Fantasy",Zack Snyder,0,Ben Affleck,Henry Cavill,Amy Adams,Gal Gadot,Ezra Miller,Jason Momoa,Ray Fisher,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,679df541dee8c7cd3df4dee9,679df541dee8c7cd3df4deea,679df541dee8c7cd3df4deeb,679df541dee8c7cd3df4deec,679df541dee8c7cd3df4deed,679df541dee8c7cd3df4deee,679df541dee8c7cd3df4deef,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405183845-m-banner-Justice-League.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405183849-m-poster-Justice-League.jpg,02:00,"Chris Terrio, Joss Whedon",,,2025-02-01T10:19:45.994Z,2025-02-01T10:19:45.994Z,2025-02-01T10:19:45.994Z
679df739dee8c7cd3df4e3d0,Birdman,"""Birdman"" follows Riggan Thomson (Michael Keaton), a washed-up actor famous for portraying an iconic superhero, as he struggles to mount a Broadway play. In the days leading up to opening night, he battles his ego and attempts to recover his family, his career, and himself.",2014-01-01T00:00:00.000Z,"Comedy, Drama",Alejandro González Iñárritu,0,Michael Keaton,Edward Norton,Naomi Watts,Emma Stone,Zach Galifianakis,Andrea Riseborough,Amy Ryan,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,679df739dee8c7cd3df4e3d1,679df739dee8c7cd3df4e3d2,679df739dee8c7cd3df4e3d3,679df739dee8c7cd3df4e3d4,679df739dee8c7cd3df4e3d5,679df739dee8c7cd3df4e3d6,679df739dee8c7cd3df4e3d7,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405686500-m-banner-Birdman.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405686504-m-poster-Birdman.jpg,01:59,"Alejandro González Iñárritu, Nicolás Giacobone, Alexander Dinelaris Jr., Armando Bo",,,2025-02-01T10:28:09.153Z,2025-02-01T10:28:09.153Z,2025-02-01T10:28:09.153Z
679df868dee8c7cd3df4e8bf,Captain America: The Winter Soldier,"After the events of ""The Avengers,"" Steve Rogers (Chris Evans) is adjusting to modern life in Washington, D.C. When a S.H.I.E.L.D. colleague is attacked, he teams up with Black Widow (Scarlett Johansson) and new ally Falcon (Anthony Mackie) to uncover a conspiracy that threatens global security.",2014-01-01T00:00:00.000Z,"Action, Adventure, Science Fiction\n\n","Anthony, Joe Russo",0,Chris Evans,Scarlett Johansson,Anthony Mackie,Samuel L. Jackson,Robert Redford,Cobie Smulders,Sebastian Stan,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,679df868dee8c7cd3df4e8c0,679df868dee8c7cd3df4e8c1,679df868dee8c7cd3df4e8c2,679df868dee8c7cd3df4e8c3,679df868dee8c7cd3df4e8c4,679df868dee8c7cd3df4e8c5,679df868dee8c7cd3df4e8c6,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405990299-m-banner-Captain-America--The-Winter-Soldier.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738405990304-m-poster-Captain-America--The-Winter-Soldier.jpg,02:16,"Christopher Markus, Stephen McFeely",,,2025-02-01T10:33:12.988Z,2025-02-01T10:33:12.988Z,2025-02-01T10:33:12.988Z
679dfa14dee8c7cd3df4edb5,Fantastic Beasts and Where to Find Them,"Set in 1926, the film follows magizoologist Newt Scamander (Eddie Redmayne) as he arrives in New York City with a suitcase full of magical creatures. When some of these creatures escape, Newt teams up with No-Maj Jacob Kowalski (Dan Fogler), witch Tina Goldstein (Katherine Waterston), and her sister Queenie (Alison Sudol) to recapture them, all while uncovering dark forces threatening the wizarding world.",2016-01-01T00:00:00.000Z,"Fantasy, Adventure",David Yates,0,Eddie Redmayne,Katherine Waterston,Dan Fogler,Alison Sudol,Colin Farrell,Ezra Miller,Samantha Morton,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,679dfa14dee8c7cd3df4edb6,679dfa14dee8c7cd3df4edb7,679dfa14dee8c7cd3df4edb8,679dfa14dee8c7cd3df4edb9,679dfa14dee8c7cd3df4edba,679dfa14dee8c7cd3df4edbb,679dfa14dee8c7cd3df4edbc,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1738406417820-m-banner-Fantastic-Beasts-and-Where-to-Find-Them.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1738406417824-m-poster-Fantastic-Beasts-and-Where-to-Find-Them.jpg,02:13,J.K. Rowling,,,2025-02-01T10:40:20.444Z,2025-02-01T10:40:20.444Z,2025-02-01T10:40:20.444Z
